Act URL,eli:title,eli:date_publication,eli:date_document,eli:type_document,eli:id_local,eli:is_realized_by,eli:is_embodied_by,eli:version,eli:format,eli:language,eli:publisher
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=24A00003&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#CONVOCAZIONE,24A00003,gu:id/2024/01/02/24A00003/sg/ita,gu:id/2024/01/02/24A00003/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=24A00003&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#CONVOCAZIONE,24A00003,gu:id/2024/01/02/24A00003/sg/ita,gu:id/2024/01/02/24A00003/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07021&elenco30giorni=false,,1/2/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07021,gu:id/2024/01/02/23A07021/sg/ita,gu:id/2024/01/02/23A07021/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07021&elenco30giorni=false,,1/2/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07021,gu:id/2024/01/02/23A07021/sg/ita,gu:id/2024/01/02/23A07021/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07022&elenco30giorni=false,,1/2/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07022,gu:id/2024/01/02/23A07022/sg/ita,gu:id/2024/01/02/23A07022/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07022&elenco30giorni=false,,1/2/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07022,gu:id/2024/01/02/23A07022/sg/ita,gu:id/2024/01/02/23A07022/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07023&elenco30giorni=false,,1/2/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07023,gu:id/2024/01/02/23A07023/sg/ita,gu:id/2024/01/02/23A07023/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07023&elenco30giorni=false,,1/2/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07023,gu:id/2024/01/02/23A07023/sg/ita,gu:id/2024/01/02/23A07023/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07204&elenco30giorni=false,,1/2/2024,12/11/2023,gu:tables/resource-type#DECRETO,23A07204,gu:id/2024/01/02/23A07204/sg/ita,gu:id/2024/01/02/23A07204/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07204&elenco30giorni=false,,1/2/2024,12/11/2023,gu:tables/resource-type#DECRETO,23A07204,gu:id/2024/01/02/23A07204/sg/ita,gu:id/2024/01/02/23A07204/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07087&elenco30giorni=false,,1/2/2024,12/15/2023,gu:tables/resource-type#DECRETO,23A07087,gu:id/2024/01/02/23A07087/sg/ita,gu:id/2024/01/02/23A07087/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07087&elenco30giorni=false,,1/2/2024,12/15/2023,gu:tables/resource-type#DECRETO,23A07087,gu:id/2024/01/02/23A07087/sg/ita,gu:id/2024/01/02/23A07087/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07088&elenco30giorni=false,,1/2/2024,12/15/2023,gu:tables/resource-type#DECRETO,23A07088,gu:id/2024/01/02/23A07088/sg/ita,gu:id/2024/01/02/23A07088/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07088&elenco30giorni=false,,1/2/2024,12/15/2023,gu:tables/resource-type#DECRETO,23A07088,gu:id/2024/01/02/23A07088/sg/ita,gu:id/2024/01/02/23A07088/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07125&elenco30giorni=false,,1/2/2024,12/13/2023,gu:tables/resource-type#ORDINANZA,23A07125,gu:id/2024/01/02/23A07125/sg/ita,gu:id/2024/01/02/23A07125/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07125&elenco30giorni=false,,1/2/2024,12/13/2023,gu:tables/resource-type#ORDINANZA,23A07125,gu:id/2024/01/02/23A07125/sg/ita,gu:id/2024/01/02/23A07125/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07095&elenco30giorni=false,,1/2/2024,12/18/2023,gu:tables/resource-type#DETERMINA,23A07095,gu:id/2024/01/02/23A07095/sg/ita,gu:id/2024/01/02/23A07095/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07095&elenco30giorni=false,,1/2/2024,12/18/2023,gu:tables/resource-type#DETERMINA,23A07095,gu:id/2024/01/02/23A07095/sg/ita,gu:id/2024/01/02/23A07095/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07096&elenco30giorni=false,,1/2/2024,12/18/2023,gu:tables/resource-type#DETERMINA,23A07096,gu:id/2024/01/02/23A07096/sg/ita,gu:id/2024/01/02/23A07096/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07096&elenco30giorni=false,,1/2/2024,12/18/2023,gu:tables/resource-type#DETERMINA,23A07096,gu:id/2024/01/02/23A07096/sg/ita,gu:id/2024/01/02/23A07096/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07090&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07090,gu:id/2024/01/02/23A07090/sg/ita,gu:id/2024/01/02/23A07090/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07090&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07090,gu:id/2024/01/02/23A07090/sg/ita,gu:id/2024/01/02/23A07090/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07091&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07091,gu:id/2024/01/02/23A07091/sg/ita,gu:id/2024/01/02/23A07091/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07091&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07091,gu:id/2024/01/02/23A07091/sg/ita,gu:id/2024/01/02/23A07091/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07092&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07092,gu:id/2024/01/02/23A07092/sg/ita,gu:id/2024/01/02/23A07092/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07092&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07092,gu:id/2024/01/02/23A07092/sg/ita,gu:id/2024/01/02/23A07092/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07093&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07093,gu:id/2024/01/02/23A07093/sg/ita,gu:id/2024/01/02/23A07093/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07093&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07093,gu:id/2024/01/02/23A07093/sg/ita,gu:id/2024/01/02/23A07093/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07094&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07094,gu:id/2024/01/02/23A07094/sg/ita,gu:id/2024/01/02/23A07094/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07094&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07094,gu:id/2024/01/02/23A07094/sg/ita,gu:id/2024/01/02/23A07094/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07089&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07089,gu:id/2024/01/02/23A07089/sg/ita,gu:id/2024/01/02/23A07089/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-02&atto.codiceRedazionale=23A07089&elenco30giorni=false,,1/2/2024,,gu:tables/resource-type#COMUNICATO,23A07089,gu:id/2024/01/02/23A07089/sg/ita,gu:id/2024/01/02/23A07089/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23G00225&elenco30giorni=false,,1/3/2024,12/7/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,23G00225,gu:id/2024/01/03/23G00225/sg/ita,gu:id/2024/01/03/23G00225/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23G00225&elenco30giorni=false,,1/3/2024,12/7/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,23G00225,gu:id/2024/01/03/23G00225/sg/ita,gu:id/2024/01/03/23G00225/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=24G00003&elenco30giorni=false,,1/3/2024,12/30/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,24G00003,gu:id/2024/01/03/24G00003/sg/ita,gu:id/2024/01/03/24G00003/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=24G00003&elenco30giorni=false,,1/3/2024,12/30/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,24G00003,gu:id/2024/01/03/24G00003/sg/ita,gu:id/2024/01/03/24G00003/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=24G00001&elenco30giorni=false,,1/3/2024,12/30/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,24G00001,gu:id/2024/01/03/24G00001/sg/ita,gu:id/2024/01/03/24G00001/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=24G00001&elenco30giorni=false,,1/3/2024,12/30/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,24G00001,gu:id/2024/01/03/24G00001/sg/ita,gu:id/2024/01/03/24G00001/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=24G00002&elenco30giorni=false,,1/3/2024,12/30/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,24G00002,gu:id/2024/01/03/24G00002/sg/ita,gu:id/2024/01/03/24G00002/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=24G00002&elenco30giorni=false,,1/3/2024,12/30/2023,gu:tables/resource-type#DECRETO_LEGISLATIVO,24G00002,gu:id/2024/01/03/24G00002/sg/ita,gu:id/2024/01/03/24G00002/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07024&elenco30giorni=false,,1/3/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07024,gu:id/2024/01/03/23A07024/sg/ita,gu:id/2024/01/03/23A07024/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07024&elenco30giorni=false,,1/3/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07024,gu:id/2024/01/03/23A07024/sg/ita,gu:id/2024/01/03/23A07024/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07025&elenco30giorni=false,,1/3/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07025,gu:id/2024/01/03/23A07025/sg/ita,gu:id/2024/01/03/23A07025/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07025&elenco30giorni=false,,1/3/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07025,gu:id/2024/01/03/23A07025/sg/ita,gu:id/2024/01/03/23A07025/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07026&elenco30giorni=false,,1/3/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07026,gu:id/2024/01/03/23A07026/sg/ita,gu:id/2024/01/03/23A07026/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07026&elenco30giorni=false,,1/3/2024,12/6/2023,gu:tables/resource-type#DECRETO,23A07026,gu:id/2024/01/03/23A07026/sg/ita,gu:id/2024/01/03/23A07026/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07151&elenco30giorni=false,,1/3/2024,12/5/2023,gu:tables/resource-type#DECRETO,23A07151,gu:id/2024/01/03/23A07151/sg/ita,gu:id/2024/01/03/23A07151/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07151&elenco30giorni=false,,1/3/2024,12/5/2023,gu:tables/resource-type#DECRETO,23A07151,gu:id/2024/01/03/23A07151/sg/ita,gu:id/2024/01/03/23A07151/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07150&elenco30giorni=false,,1/3/2024,12/18/2023,gu:tables/resource-type#DECRETO,23A07150,gu:id/2024/01/03/23A07150/sg/ita,gu:id/2024/01/03/23A07150/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07150&elenco30giorni=false,,1/3/2024,12/18/2023,gu:tables/resource-type#DECRETO,23A07150,gu:id/2024/01/03/23A07150/sg/ita,gu:id/2024/01/03/23A07150/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07097&elenco30giorni=false,,1/3/2024,12/15/2023,gu:tables/resource-type#DECRETO,23A07097,gu:id/2024/01/03/23A07097/sg/ita,gu:id/2024/01/03/23A07097/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07097&elenco30giorni=false,,1/3/2024,12/15/2023,gu:tables/resource-type#DECRETO,23A07097,gu:id/2024/01/03/23A07097/sg/ita,gu:id/2024/01/03/23A07097/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07126&elenco30giorni=false,,1/3/2024,12/7/2023,gu:tables/resource-type#ORDINANZA,23A07126,gu:id/2024/01/03/23A07126/sg/ita,gu:id/2024/01/03/23A07126/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07126&elenco30giorni=false,,1/3/2024,12/7/2023,gu:tables/resource-type#ORDINANZA,23A07126,gu:id/2024/01/03/23A07126/sg/ita,gu:id/2024/01/03/23A07126/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2024-01-03&atto.codiceRedazionale=23A07188&elenco30giorni=false,,1/3/2024,12/27/2023,gu:tables/resource-type#ORDINANZA,23A07188,gu:id/2024/01/03/23A07188/sg/ita,gu:id/2024/01/03/23A07188/sg/ita/html,gu:tables/versions#ORIGINAL,http://www.iana.org/assignments/media-types/text/html,http://publications.europa.eu/resource/authority/language/ITA,http://www.ipzs.it
