publication_date	issue_number	local_id	act_url	discovered_at
2026-06-17	138	26A02986	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-17&atto.codiceRedazionale=26A02986&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-17	138	26A02987	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-17&atto.codiceRedazionale=26A02987&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-17	138	26A02969	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-17&atto.codiceRedazionale=26A02969&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-17	138	26A02966	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-17&atto.codiceRedazionale=26A02966&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-17	138	26A02967	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-17&atto.codiceRedazionale=26A02967&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-17	138	26A02968	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-17&atto.codiceRedazionale=26A02968&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03018	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03018&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03022	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03022&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02982	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02982&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03021	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03021&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03031	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03031&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02835	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02835&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02836	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02836&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02837	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02837&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02973	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02973&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02974	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02974&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03007	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03007&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03008	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03008&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03000	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03000&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03001	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03001&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03019	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03019&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03002	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03002&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03003	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03003&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03004	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03004&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03005	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03005&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03006	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03006&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02989	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02989&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02990	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02990&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A02991	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A02991&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-18	139	26A03020	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-18&atto.codiceRedazionale=26A03020&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03023	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03023&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03024	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03024&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03069	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03069&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03025	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03025&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03026	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03026&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03071	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03071&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03070	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03070&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02841	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02841&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02842	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02842&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02843	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02843&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02844	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02844&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02845	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02845&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02846	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02846&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02838	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02838&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02839	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02839&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02840	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02840&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03038	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03038&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03039	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03039&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03040	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03040&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03045	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03045&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03044	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03044&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02992	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02992&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A02993	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A02993&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03043	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03043&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03041	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03041&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-19	140	26A03042	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-19&atto.codiceRedazionale=26A03042&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26G00123	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26G00123&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03072	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03072&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03027	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03027&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03117	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03117&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A02847	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A02847&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03028	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03028&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03029	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03029&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03182	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03182&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03032	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03032&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03033	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03033&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03034	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03034&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03035	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03035&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03114	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03114&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03074	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03074&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03073	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03073&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03188	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03188&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A02994	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A02994&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03036	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03036&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
2026-06-20	141	26A03037	https://www.gazzettaufficiale.it/atto/serie_generale/caricaDettaglioAtto/originario?atto.dataPubblicazioneGazzetta=2026-06-20&atto.codiceRedazionale=26A03037&elenco30giorni=false	2026-06-22T17:07:06.363243100+02:00
